Review,Polarity
"( warner brothers ) running time : 134 minutes ( 2 hours 14 minutes ) starring dustin hoffman  sharon stone  samuel l . jackson directed by barry levinson with his successful books and movies  michael crichton is doing well . with early successes with westworld ( 1973 ) and coma ( 1978 )  and recent films such as jurassic park ( 1993 )  his films have been entertaining . however  he seems to taken a wrong turn somewhere with sphere . this $100 million mess by good director barry levison ( disclosure ) is dull  long winded  and a huge disappointment . considering the huge budget  the all star cast  and a story by crichton  sphere is majorly disappointing . the film opens with norman goodman ( hoffman )  a psychologist who thinks he is visiting an airplane crash to console the survivors . however  when he arrives  he his told by supervisor barnes ( peter coyote ) that he is actually investigating an spacecraft . along with goodman is mathematician harry adams ( jackson )  biologist beth halperin ( stone ) and ted fielding ( liev schrieber . ) they investigate the spaceship  find a massive sphere inside  meet an alien intelligence called jerry  and basically weird crap happens . unfortunately  something went wrong along the way with sphere . the film starts off entertaining enough  but throughout this very long movie  it just gets sillier and sillier . the film jaunts along from scene to scene  never fully explaining what is going on . the actors and directing don't help  either . hoffman is on autopilot ( and almost seems embarrassed ) throughout the movie  churning out dull lines  and probably wondering what the hell he is doing in this movie . stone is useless  displaying no emotion  and fails to convince the audience that she has any feelings for hoffman . the only person who seems to be having fun in this movie is jackson  who's funny as the mathematician who slowly goes crazy and entering the sphere . but he's hardly in it  and by the end of the film he is just as dull as hoffman and stone . the same goes for peter coyote  who hams it up as the officer  but is then killed off halfway through . the director  barry levinson  who directed the better crichton adaptation disclosure ( 1994 ) messes up with the drama and the action . the drama scenes are  quite frankly  boring  and the action scenes suffer from overkill  with levison throwing the camera all over the place ( much like the godawful speed 2  1997 ) the writing doesn't help much  either . although crichton is great with plots  he's terrible with dialogue  and practically every line in sphere is a dud . the speech is too simple  i was hoping it would be a bit more intelligent . practically every line is just stating the obvious . none of it is smart . also  where the hell did the budget go ? the sphere itself is impressive  and there's a few nice special effect shots  but where the $100 million went is anyone's guess . there's a giant squid attack in the picture  but not once does the audience see the squid  even though the film has a massive budget . i assume the picture was trying to build up tension by not showing the squid  and if handled correctly it probably would . but the whole scene is done badly  and i was just hoping we could see the stupid squid . finally  the film has no idea what genre to be . levison can't handle his own plot . it leaps from hokey sci-fi  to horror  and finally the shining/event horizon psychological thriller . and  of course  the film is very much like the abyss ( 1988 )  although in it's defense  crichton did write sphere before the abyss was released ( and is far superior to this rubbish . ) it's not all that bad though . the plot is all right  there's a few jump scenes ( although nothing very scary ) and there's the occasionally interesting bit . but overall  sphere is a big waste of some fine talent  a lot of money  and a potentially good movie . not really worth seeing . overall rating= review by david wilcock 
",0
"millennium starts with an incredibly fake model of a boeing 747 skipping the tops of clouds  bumping all over the place . we go to the cockpit  where the crew is drawling atc clearances  and the captain  for some reason  so senile that he's taking orders from his first officer . inexplicably  the airplane has a mid-air with a dc-10 . on the way down  the flight engineer's sent to the back . he returns as promptly  shouting "" the passengers are all dead ! "" and thus is the crux of the story . kris kristofferson plays the chief investigator for the national transportation safety board ( ntsb ) . you know he knows his stuff : he looks unkempt  walks like he has more aches and pains than james gardner  and growls out the smallest line . when he smiles  it looks like his face is going to collapse from the effort . clearly an expert . as he investigates the crash  he discovers various oddities : watches that run backwards  for example . and a "" thing "" that manages to stun him . spoilers are at the end of this article . the above makes the plot sound pretty interesting  right ? wrong * . this is a * horrible * movie . the pits . pure  un- pretentious  regurgitated crap . the acting sucks . the direction sucks . the production values are non-existent . the special effects are laughable . the dialog is lousy  fake  and contrived . technically  the producers clearly haven't the foggiest idea of how the ntsb works ( kristofferson to press conference : "" we'll have our findings for you in a couple of days  just hold your questions "" ) . the thing which eventually gets kristofferson in hot water with his bosses in washington is sop for the "" real "" ntsb . cheryl ladd looks like a high-school girl who's just discovered makeup . suffice it to say that this movie isn't worth seeing . five minutes into it  i seriously debated running out and negotiating a ticket-swap with "" the package . "" this movie is pure trash . a zero rating ( out of four ) . an utterly forgettable movie  one which i am embarrassed to even admit having spent the time watching . but even worse  since about a quarter of the movie is run * twice *  in the form of an alternative-future flashback . so we get to see the same  horrible acting and implausible situations for * 1/2 the running time of the movie * . in other words  yes  folks  we finally have an sf flick this summer that's worse ( * much * * much * worse ) than star trek v ( makes stv look like academy award material  folks ) . 
",0
"my inner flag was at half-mast last year when nick at nite pulled "" dragnet "" reruns off the air . sure  i'd seen them all at least once  but i could always count on at least a few inadvertent laughs from ultra-serious jack webb when there was nothing else on tv . even though "" dragnet "" is out of circulation at the moment  we webb anti-fans still have the d . i .  a 50's propaganda piece for the military that is almost as hilarious as the famous "" blue boy "" episode of "" dragnet . "" for anyone like me who got laughs out of webb's rapid-fire speeches and straight-faced seriousness  think of the d . i . as what would happen if sgt . joe friday ever enlisted  because he plays exactly the same character here  a no-nonsense old fart who looks with disdain at the younger generation and loves to give long- winded  melodramatic speeches on any topic . in this election year  i'm more convinced than ever that webb and bob dole were separated at birth . the movie opens in characteristic fashion as one recruit after another knocks on webb's office door and enters . he gives each one a different series of cranky criticisms before the credits come up . the "" produced and directed by jack webb "" card pretty much goes without saying . this is his movie all the way  and after the first twenty minutes of him chewing out his recruits for no reason  i was wondering if there would even be a plot . i certainly would have been entertained by an hour and a half of trademark webb rants  but the d . i . gives us more -- much more . webb's mission is to make a man out of private owens  the local screw-up . the captain gives webb three days to convert owens into marine material or  the captain will "" personally cut the lace off his panties and ship him out myself . "" ( whether the "" lace panties "" part refers to webb or owens remains unanswered . ) this  of course  gives webb an excuse to focus all his crotchety energy on making owens' life a living hell . for those of you who haven't been indoctrinated into the pleasures of webb watching  here's a reprint of a typical monologue of his . i can't duplicate his hilarious delivery on paper  but the words should at least partially convey what i'm talking about . . . "" now you listen to me  youngster . someday you'll wake up fighting on a beach and you'll pray to god somebody doesn't get killed because of your foolishness . . . i've got a headline for you : every time you make one of those little mistakes of yours  you're gonna turn around and i'll be standing right there . "" i couldn't write down all the reprintable dialogue from the d . i . ( nearly all of it belongs in the bad movie hall of fame )  but i tried to include some of the more noteworthy lines  like one from the scene where webb unwinds from a hard day's work by going to the local bar ( where he orders a tomato juice ) . he meets a woman who  coincidentally  also orders tomato juice but walks away from a typically-stimulating conversation with webb to flirt with his arch-rival  another marine d . i . webb marches over to the table  gets up in her face and says  "" just what kind of a dame do you think you are ? "" bogart he ain't . the other d . i . gets one of the few memorable non-webb lines when he confesses to the girl  "" he's a damn good d . i . . . . i guess i'm just a little jealous . "" join the club  we're all jealous of jack webb's way with women  which is showcased even more amusingly in a later scene  as webb finds his way to the woman's place of employment  a lingerie store  and stands around looking incredibly flustered at the negligees on display . "" you expect me to talk to you . . . in _here_ ? ! "" he exclaims  no doubt intimidated by the barrage of bras . the woman goes off to help a customer  leaving webb to fend for himself once again in this palace of estrogen . a little girl spots him in the store and demands  "" what are you doing in here . . . you're a man  aren't you ? "" he doesn't reply  but you know he's thinking in his head  "" what an odd species of human -- so small . must be one of those children everyone's been talking about . "" this poor girl  scarred for life by her early encounter with jack webb  would later swear off the male gender entirely  just one of the many lesbian conversions he's responsible for . the movie doesn't focus too closely on webb's romance  it also continues the owens subplot with probably the most memorable scene in the entire movie  where webb forces his platoon to spend the entire night searching the ground for a flea owens killed during one of their drills . after two privates hatch a scheme to present webb with the wrong dead flea  webb asks owens  "" was that flea you killed a male or female ? "" owens replies  "" a male  sir . "" webb yells to the platoon  "" this ain't the one ! "" that such a scene ( along with the rest of the movie ) was intended to be taken seriously defies comment . but we know it was all presented with the utmost seriousness when a title card at the end thanks the marines not only for their cooperation in the making of the d . i .  but for iwo jima  guadalcanal and every other major battle of the first half of the 20th century . webb held the military in such high esteem that all the soldiers in the movie ( with the exception of owens ) were played by actual marines . someone wanting to parody this movie couldn't do a more comical job than webb did . it makes it all the more ironic ( like raeeyain on your wedding day ) that the man had no sense of humor himself . there's a scene in the movie where the guys are on their break time discussing something and one of them breaks into laughter . webb bursts in the room and shouts  "" what did i tell you about laughing ? ! "" to which the private replies  "" sir  only nine-year-old girls laugh  sir ! "" and let me tell you  i was as happy as a nine-year- old girl while watching this movie . 
",0
"sydney lumet is the director whose work happens to be of varied quality . he is praised for some of the most important films of the previous decades  like twelve angry men  serpico or the verdict . but  in the same time  almost any of such pearls is followed by stinkers that hamper lumet's reputation . a stranger among us  1992 rip-off of peter weir's witness  belongs to the latter category . the heroine of this movie is emily eden ( melanie griffith )  tough lady cop who sometimes shows too much enthusiasm in battling bad guys on the streets of new york . during one of such actions  her partner nick ( jamey sheridan ) got hurt and as a result  she becomes depressed . in order to help her recover  bosses give her rather easy task of locating missing jeweller who belonged to hassidic jew community . emily starts investigation and soon realises that the case involves murder . concluding that the perpetrator belongs to community  she decides to go undercover . that isn't easy  because her modern manners are colliding with traditionalist ways . things get even more complicated when she develops feelings for young cabalistic scholar ariel ( eric thal ) . using peter weir's formula isn't the greatest flaw of this film . even the lame and unispiring crime mystery subplot works to the certain extent . but the worst insult to viewer's audience is terrible miscasting of melanie griffith . the author of this review never liked this actress very much  but she was at least tolerable in some of her roles . role of emily eden  unfortunately  isn't one of them . first of all  she can't pass for tough nypd street fighter  and her attempt to pass for orthodox jewish woman isn't much better . screenplay by robert j . avrech makes things even worse with some formulaic red herring subplots ( scene involving two italian gangsters was almost too painful to watch ) . but  on the other hand  other actors are more convincing ( lee richardson as an old rabbi  thal as ariel and charming mia sara as his intended bride )  and the photography by andrzej bartkowiak very effectively creates atmosphere of warmth when the scenes take place in hassidic community . also  the film might educate viewers about hassidic culture . that is the only thing that prevents it from turning into total waste of time . 
",0
"that's exactly how long the movie felt to me . there weren't even nine laughs in nine months . it's a terrible mess of a movie starring a terrible mess of a man  mr . hugh grant  a huge dork . it's not the whole oral-sex/prostitution thing ( referring to grant  not me ) that bugs me  it's the fact that grant is annoying . not just adam sandler-annoying  we're talking jim carrey-annoying . since when do eye flutters and nervous smiles pass for acting ? but  on the other hand  since when do really bad slapstick ( a fistfight in the delivery room culminating in grant's head in joan cusack's lap--a scene he paid $60 to have included in the movie ) and obscene double entendres ( robin williams  the obstetrician  tells grant's pregnant girlfriend she has "" a big pussy  "" referring of course to the size of the cat hairs on her coat  but nonetheless  grant paid $60 to have the exchange included in the movie ) pass for comedy ? nine months is a predictable cookie-cutter movie with no originality in humor or plot . hugh grant plays a successful child psychiatrist . why a child psychologist ? so the scriptwriters could inject the following unfunny exchange : 
",0
"i admit it . i thought arnold schwarzenegger had a knack for comedy when he made twins and true lies . watching him in jingle all the way  i wondered why anyone ever thought he could carry such a lame movie targeted at susceptible kids . it was one thing to scare the crap out of kids with the pg-13 kindergarten cop  but parents who let small children see this movie will have to explain themes of violence  alcohol consumption  burglary  racism and child molestation . and you know they'll burst out in tears when arnold punches one of santa's elves . he later decks a reindeer . hey  man  why don't you just kick the easter bunny in the nuts while you're at it ? jingle all the way is formula crap that follows the if someone falls on his ass  it must be funny school of thought . arnold  sinbad and phil hartman crash to the ground more times in this movie than a special olympics hockey team  and the movie dredges up more cliche and less believability with each successive scene . what can you expect from a movie whose entire premise is that two parents can't find a rare toy on christmas eve  and will do anything to get one ? arnold is  of course  one of the parents  a crack salesman who is never there for his son . he races from the office to his son's karate game  only to find out he missed it . and his kid distrusts him because he's never around . ( gee  we haven't seen that in a movie before . ) arnold the absentee father becomes convinced that the only way to buy back his son's affection is to get him a turboman doll  which his wife ( rita wilson  who will never be the breadwinner of the hanks household choosing roles like this ) told him to get weeks ago . so arnold sets out to find a turboman  which turns out to be more rare than the tickle me elmo was when jingle all the way came out . let me back up for a minute here -- arnold's kid is totally obsessed with this turboman character  which is unhealthy beyond belief . watches the show  eats the cereal  sleeps on the freakin' turboman sheets . i'd try to discourage any further obsession myself  lest any kid seeing this movie think it's a wonderful thing to con your dad into racing out to buy you any toy you want . but nooooo  the climax of jingle all the way has arnold dressed up as turboman in a parade  exonerating himself of all wrongdoing in the eyes of wife and son  who don't recognize him until the last minute . this is a sad movie all the way through  but it only gets worse after the opening scenes of arnold and mailman sinbad stampeding through a store  racing off to the mall and hooking up with a santa ( jim belushi ) who runs a bootleg toy factory . most painful to watch is a scene at a radio station  where sinbad holds off the cops with a letter bomb after beating up the deejay ( an embarrassed martin mull ) who said he was giving away a turboman doll . capitalism has produced some pretty evil things ( chia pets )  but this ode to excess and violent consumerism is one of the most shameful . never mind the subplot with perfect neighbor phil hartman trying to seduce wilson while arnold is off shopping ( "" your cookies are incredible "" )  it's the main plot of the movie that sends the message that it's okay to do whatever it takes to get your hands on what you want . maybe that's what christmas is like at the schwarzenegger house  but not at mine . visit the movie critic at large homepage at http : //www . missouri . edu/~c667778/movies . html close to 1  000 reviews with a comedic flair . . . 
",0
"cast - ben affleck  gary sinise  charlize theron  dennis farina  james frain  donal logue  danny trejo  clarence williams iii  issac hayes . directed by - john frankenheimer written by - ehren kruger produced by - marty katz  chris moore  bob weinstein ( rating )  motion picture association of america - r ( restricted )  rated r for strong violence  language and sexuality . running length - 105 minutes distributor - dimension films if this person were alive today  the inventor of the gun might be troubled by the lack of use of them at the proper time in 'reindeer games' . while there really are no good guys in this film  how many times have we seen the hollywood cliche of the villains holding someone at gun point while the audience is frustrated that the silly and simple action of pulling the trigger doesn't come at the right time . even when we don't want to see someone get shot in the picture because he or she is the hero  it still smacks of a lack of credibility . the only time i found this acceptable was in the old 'batman' t . v . series  where the villains wouldn't or couldn't shoot straight and the dynamic duo was always put into some kind of campy trap from which they always managed to escaped . to roughly quote 1976's 'network'  "" no matter how much trouble the hero is in  just look at your watch and you'll know when all will be resolved "" . by rights  ben affleck should have died about five times throughout the course of 'reindeer games' and while i'm not giving away the fact as to whether he lives or dies in the film  the keyword for this film is "" duh "" ! affleck plays rudy  a convict on the verge of release where  when released  he will meet with a young woman who will help him get his life back on track  supposedly . he's never met her and she's never met him . they met through letters written . but wait ! this is only a smoke screen . rudy passes himself off as his cell mate  a man who was killed in a prison riot who was supposed to meet this woman . while finding the company of women irresistible after getting released  rudy gets more than he bargained for when his new main squeeze ashley ( charlize theron )  has a supposed brother named gabriel ( gary sinise ) who wants rudy to help him knock over a casino . it seems that rudy's cell mate wrote ashley that he used to work at this casino  run on a native american reservation in michigan  near detroit  and gabriel  thinking this is him  wants instructions on the casino's construction  pattern of security and other tidbits of information that will make the casino heist successful . of course  rudy can only bluff his way through the scam since he isn't the right or real person intended for this crime . the film is so full of plot holes  you could drive a transport truck through its openings and believe me  they try this also ! at one point rudy tries to explain that he isn't the right man and a hand written letter is produced by gabriel so to establish if this is really the right guy  why didn't they just take a sample of rudy's hand writing to see if it's the same guy . rudy also has several chances to contact the police but we see that admitting to the police that he is being held by criminals would be a violation of his parole  therefore landing him back in the slammer . even if this is beyond his control ? several confrontations between the characters are also laughable and the film is full of smug humour and novice plot twists that don't seem exciting  plausible or even remotely entertaining and something is also wrong when the leading man can't get any support from the audience . director john frankenheimer ( 'the manchurian candidate'  'birdman of alcatraz' 'grand prix'  'black sunday' and more recently 'ronin'  directs this film with his usual look of perplexity . the trouble is  that while crafting his vision for this film  he overlooked the flaws in the screenplay by ehren kruger who wrote 1999's 'arlington road'  a crackling thriller about terrorism and 'reindeer games' doesn't even look like it's written by the same guy . perhaps the desire to be completely different threw kruger off course and he faltered badly with this film . several other mishaps that make the film somewhat aloof involve rudy trying to make an escape from the casino and getting caught in the wilderness . we see that he has a knack for hot wiring cars . there are plenty around in this scene . why not just hi-jack one and make a run for it . oh  the irony of it . geeeeeesh ! characters played by dennis farina  james frain  donal logue  danny trejo  clarence williams iii  and issac hayes are given no real focus and some of them have major time on screen and this is only an added and unwanted annoyance . john frankenheimer has tried his hand at hack second rate pictures before such as '52 pick-up'  'the holcroft covenant' and 'year of the gun' and had little or no success with them . he is a director capable of so much more but falls into the rut of making movies like 'reindeer games' and for a man whose been in the business for 50 years  you'd think he'd know better . it isn't evident here . perhaps a better name for this film would have been 'silly games' . 
",0
" directed by greg arraki starring james duval  rachel true  kathleen robertson  ryan phillippe  sarah lassez  christina applegate gregg araki's the doom generation was possibly the very worst film ever made . so why did i see his latest teen bisexual angst opus ? first of all  some of the reviews were fairly positive . also  the cast  consisting of cameos from dozens of washed up ex tv stars ( including christopher knight  eve plumb  shannen doherty  and david leisure ) was promising . last of all  i wanted to give arraki one more chance . i mean  the guy can't be that untalented  can he ? the answer to that question is three letters long . nowhere follows the character dark on his wild and odd journey through los angeles . since arraki doesn't know how to make anything coherent  it's hard to describe the plot . let's just say that dark spends the bulk of the movie whining that his girlfriend won't make a commitment to him and jealous because she sleeps around with other guys and girls . the only remotely compelling storyline involves sarah lassez as a teen who has a chance encounter with a famous tv star . he turns out to be a nice guy who doesn't care for fame and wishes he could walk down the street without being mobbed by fans . this story has a shocking twist and a tragic end that i did not see coming . it is the first time i ever felt any compassion for a character created by arraki  and this can be attributed to the appealing performance of lassez . i thought maybe arraki was improving in his craft . he works better with the camera this time around  especially in the early scenes . halfway through the film  i didn't necessarily find myself enjoying the film  but it seemed like a considerable improvement on the doom generation . then as the movie went on  arraki loses all sensibility and introduces us to exploding heads  twisted sex games  and alien abductions . it's sad  because he almost actually had some decent material here  but he ruined it with his usual in your face "" i'm such a renegade maverick filmmaker  look what i can do "" attitude . the performances are generally better than in the doom generation  which isn't saying much . at least we don't have to suffer jonathan "" i am the most hideous man in america "" schaech . we are  however treated to another round of james "" i'm more wooden than keanu "" duval . sarah lassez gives the best performance in the film  and kathleen robertson ( formerly of 90210 and now arraki's wife ) and rachel true are talented actresses caught up in this mess . of the tv star cameos  john ritter is the most interesting as a deranged right wing tv evangelist . if i prefer nowhere to the doom generation  it is only in the way that i would prefer being assassinated than receive constant physical torture . maybe greg arraki doesn't want you to like his characters . maybe he wants to laugh and make fun of those of us who try to care about them . maybe he just wanted to piss me off . if so  he was successful . 
",0
"for more reviews and movie screensavers  visit http : //www . joblo . com/based on the 1960s tv series that i had never seen or heard of before this movie ( be happy  i won't bore you with any lame and unnecessary comparisons )  this film allows will smith to take a third stab at the independence day weekend box-office  after scoring huge successes with men in black ( 7/10 )  directed by the same man who controlled this one  and independence day ( 6/10 ) . can you say . . . the third times not a charm ? plot : james west and artemus gordon are chosen by the president to find the man responsible for the kidnapping of the nation's top scientists  and threatening to take over the united states within a week . critique : i did not laugh once during this entire picture . when you consider that this film is a part-comedy  that's not a very good sign . i also did not tense up or particularly enjoy any of its unenergetic action sequences which provided me with little more than a few minutes time to think back to the lovely salma hayek scenes . when you consider that the other "" part "" of this film is geared as an action/adventure  i would say that this another negative sign . and when you consider that the first hour of the film was boring and a little slow  the story-line tired  reminiscent of swiss cheese and uninvolving  and the special effects interesting but worth very little inside a plot filled with lame one-liners  weak characterizations and an anti-climactic end  you pretty much have the gist of my impression of this "" big "" summer blockbuster . it blows . or as they say in french  "" eet blows "" . could it be that the script was crappy because it took four people to write it ? maybe . could it be that most of the special effects don't show up until the last half hour  and even then  we don't see anything that its trailers hadn't already given away ? perhaps . or could it be that we have come to expect so much more from will smith and hollywood big-budget movies  that we cannot help but evaluate them on a scale onto their own ? naaaaaaah ! a bad movie is a bad movie . on a positive note  i could honestly say that i did very much enjoy the lovely performance by the adorable salma hayek  who seemed underused ( in my humble opinion )  and lit up every bubbly scene that she was hardly in . branagh was also fun as the scenery-munching  over-the-top bad guy  but that's pretty much where the entertainment-buck stopped . smith and kline were static at best  the plot full of holes  and the score insignificant and derivative of a dozen others . i would strongly advise anyone not to see this movie . then again  there is that one scene with the lovely salma hayek tied up in a cage . . . huh . . . oh yeah  but the rest of the movie sucked . little known facts about this film and its stars : will smith has starred in two of the ten all-time top grossing films worldwide : 1997's summer blockbuster men in black ( 7/10 )  for which he also recorded the grammy-winning title song  and 1996's independence day ( 6/10 ) . he once turned down a scholarship to mit to pursue his singing career . kevin kline is a graduate of the juilliard school of drama  and has been married to the cute-as-a-button actress phoebe cates since 1989 . they have two kids together  greta simone and owen . one of the buildings that gets blown up in this film has "" kasdan "" written on it . lawrence kasdan is a director known to have worked with kevin on five of his movies  including the big chill  silverado  i love you to death  grand canyon and french kiss . salma hayek gave up a successful career as a major television star in latin america and moved to the united states to start over  even though she spoke no english . she made her feature film debut as an actress with a small role in allison anders' mi vida loca ( no  not the rickie martin video ! ) and played her first starring role in robert rodriguez's desperado opposite antonio banderas . since then  she has made an appearance in each one of rodriguez's films . she stands 5'2 ""  was born in southeast mexico  and the daughter of a lebanese father and a mexican mother . one of the actresses cast as branagh's lovely but lethal beauties includes bail ling  a stage and screen star in her native china who was last seen starring opposite dick gere in red corner ( 7/10 ) . another is dutch-born frederique van der wal  who is one of the world's most recognized supermodels  having graced the cover of cosmopolitan numerous times  as well as harper's bazaar  vogue and mademoiselle . 
",0
"the happy bastard's quick movie reviewthe concept of enjoying a stupid comedy is best realized as keeping it stupid  really . shift gears even once and the audience can be thrown miserably out of control . sadly  that is the case with kingpin  a film directed by the farrelly brothers  the duo that brought us there's something about mary and dumb and dumber . since the duo directed and didn't write the script  i can assume that's part of the problem . the story seems good enough : a pro bowler in the 1970's by the name of roy munson ( woody harrelson ) is sitting on top of the world . his popularity has gone through the roof and he's getting his career off the ground . then  however  he runs into ed mccracken ( bill murray )  a rival bowler with hardly any real consideration for  well  anything . these two form an ill-timed relationship that involves risky betting  and  before roy sees it coming  ed's abandoned him and he's about to lose his hand in a bowling ball machine . forward seventeen years later  where roy has become quite the loser  complete with mechanical hand  torn-up car  and  of course  the occasional knocking up of the ugly-ass landlord to avoid paying rent for a while . however  he finds a glimmer of a hope upon a visit to a local bowling alley  where he runs into an amish kid named ishmael ( randy quaid )  who has quite the bowling arm . with the kid's help  he figures he can be known again  particularly at the biggest bowling tournament rapidly approaching in reno  nevada . of course  the amish kid needs some coaxing  particularly when you consider  well  he's amish . this leads to some of the best comic scenes in the film  such as roy's process of removing horseshoes or milking the cow . finally  the duo get on the road and  along the way  pick up an additional helper- a beautiful hustler ( played by the gorgeous vanessa angel ) . the main problem i had with kingpin wasn't the fact it wasn't funny . in fact  it does have some rather hilarious scenes in it  such as the aformentioned above and roy's explanation of not having children ( something involving a cheese grater ? ) . but that's just it- scenes . there's a couple of really serious scenes that throw off the entire momentum of the movie  like the abuse angel takes from her hustler ex-boyfriend . i mean  was this really necessary ? couldn't have this been handled just a bit wackier ? i mean  this is a comedy  why throw ethics in ? particularly in a farrelly brothers vehicle  where hair gel can be easily mistaken ? that really ruined it  however  and that's too bad . the acting is top notch  especially from angel and murray  and the really funny scenes are worth noting . still  if you're going to think dumb  think dumb all the way through  ok ? at least the farrelly brothers got back on track with mary or i'd still be a little bit irked . 
",0
"lancelot du lac ( lancelot du lac ) ( france  1974 ) a film review by james kendrick director : robert bresson screenwriter : robert bresson ( based on the epic poem by chretien de troyes ) stars : luc simon ( lancelot )  laura duke condominas ( queen guinevere )  vladimir antolek-oresek ( king arthur )  humbert balsan ( gawain )  patrick bernhard ( modred )  arthur de montalembert ( lionel ) mpaa rating : not rate review : ench director robert bresson's "" lancelot of the lake "" achieves the exact opposite effect of sir thomas malory's "" morte darthur . "" instead of enshrining the legend of king arthur and his knights of the round table  it dethrones them by revealing arthur as a weak  ineffectual leader and the knights as a group of jealous  bickering men who failed to live up to the legends prescribed to them . chivalry has no place in "" lancelot of the lake  "" except as that of a dying ideal . bresson begins his tale as the knights of the round table are returning  decimated  after failing merlin's command to retrieve the holy grail  the mystical cup that was filled with christ's blood . bresson immediately gives us his impression of the essential meaning of the grail quest : bloodshed and failure . the opening sequence is a series of clumsy  disjointed fights amongst anonymous knights -- a head is hacked off  a stomach is impaled  a skull is split open  skeletal remains hang from trees  and burning bodies smolder in the ruins of a flaming house . since the film starts with camelot in near-ruin  and takes only an hour and a half to arrive at its inevitable conclusion  it doesn't carry the grand  tragic resonance of other arthurian films . we never get to see camelot at the peak of its power  therefore there is no real downfall to witness . but  then again  it is not the name of camelot that is evoked in the title of the film . rather  it is lancelot  and bresson is more interested in the internal battle within his heart  than the external downfall of a kingdom . lancelot has always been a tragic figure in the arthurian tales  and bresson uses him as the central figure to explore the battle between the spirit and the flesh . the greatest of all knights  he was flawed only in his love for arthur's wife  queen guinevere  and it was that illicit affair that eventually caused the downfall of camelot . even when lancelot attempts to end the affair with guinevere ( laura duke condominas )  he only finds himself falling back into her arms against his better judgment . he knows it means the destruction of the idealized kingdom  but he is powerless in his passion . when sir mordred ( patrick bernhard ) accuses lancelot of the affair  other knights  including sir gawain ( humbert balsan ) spring to lancelot's defense . it is this battle within the knights that is the eventual undoing of the round table ; the flesh wins out over the spirit  and the consequences are dire . bresson is an intensely personal filmmaker most interested in the interiors of men's hearts and minds . "" lancelot of the lake "" is filled with his particular trademarks : a stripped-down  minimalist style  flat  expressionless dialogue  and a grand use of natural sounds in place of music . he uses background music only twice in the film  during an opening narration segment and during the opening credits . the music here is a heavy drumbeat and accompanying bagpipes  but the rest of the film is scored with natural sounds that punctuate the film's thematic elements : the incessant clanking and creaking of heavy armor  the neighing of horses  the rhythm of hooves beating down dirt roads  and the natural chirping and whispering of the forest . like most of his other films  bresson employed nonprofessional actors who recite the dialogue in emotionless  flat voices . all the actors he used in "" lancelot of the lake "" had never acted before  and with the exception of patrick bernhard  they never acted again . never once do they raise their voices or put any emphasis on a given word . instead of using vocal inflection  bresson strove to create emotion through images . in some ways  this technique works ; in other ways  it doesn't . the final montage of arthur's men battling each other is quite marvelous  and the final image of the knights in shining armor reduced to a literal scrap-pile sums up the entire film in one moment . however  other times bresson's uncompromising methods are distracting and questionable . for instance  during an important jousting contest  bresson films the majority of the action so that the only things visible are the horses' legs . he does this repeatedly  opening each shot with the same few notes from a bagpipe and the raising of a different flag . while there might be symbolic value in this  the resulting experience of watching it can be bothersome . nevertheless  "" lancelot of the lake "" is a fascinating cinematic experience boldly made by a master filmmaker . bresson's style may not be for everyone  but one has to respect his strength as an artist . by re-evaluating the arthurian legends and making them his own  he turns "" lancelot of the lake "" into something rare in modern cinema : a truly personal film . 
",1
